applicant_id,consent,priority,physics_ikt,russian,math,achievements,total
101189,0,2,54,50,50,6,160
101190,0,1,53,51,50,6,160
101191,0,2,53,51,50,6,160
101192,1,1,92,54,52,2,200
101193,0,2,54,50,50,6,160
101194,0,1,53,51,50,6,160
101195,0,2,54,50,50,6,160
101196,0,1,52,51,51,6,160
101197,0,2,54,50,50,6,160
101198,0,2,53,51,50,6,160
101199,0,2,51,51,52,6,160
101200,0,2,53,51,50,6,160
101201,0,2,52,51,51,6,160
101202,0,1,51,52,51,6,160
101203,0,1,52,52,50,6,160
101204,0,2,52,52,50,6,160
101205,0,1,51,51,52,6,160
101206,0,2,51,52,51,6,160
101207,0,1,54,50,50,6,160
101208,0,1,52,52,50,6,160
101209,0,2,52,52,50,6,160
101223,0,3,54,50,50,6,160
101247,0,2,50,52,52,6,160
101259,0,2,52,51,51,6,160
101282,0,3,53,50,51,6,160
101290,0,3,51,52,51,6,160
101310,0,2,54,50,50,6,160
101311,0,2,50,52,52,6,160
101312,0,1,52,51,51,6,160
101313,0,1,53,51,50,6,160
101314,0,1,54,50,50,6,160
101315,0,1,51,51,52,6,160
101316,0,1,54,50,50,6,160
101317,0,1,51,53,50,6,160
101318,0,1,54,50,50,6,160
101319,0,2,50,51,53,6,160
101320,0,1,51,52,51,6,160
101321,0,1,50,52,52,6,160
101322,0,2,52,52,50,6,160
101323,0,3,54,50,50,6,160
101324,0,2,52,52,50,6,160
101325,0,2,51,52,51,6,160
101326,0,2,54,50,50,6,160
101327,0,1,52,51,51,6,160
101328,0,2,52,52,50,6,160
101329,0,2,53,51,50,6,160
101330,0,1,52,51,51,6,160
101331,0,2,52,52,50,6,160
101332,0,1,51,51,52,6,160
101333,0,1,50,54,50,6,160
101334,0,1,53,51,50,6,160
101335,0,2,51,50,53,6,160
101336,0,2,54,50,50,6,160
101337,0,2,53,51,50,6,160
101338,0,1,54,50,50,6,160
101339,0,1,51,53,50,6,160
101340,0,1,50,51,53,6,160
101341,0,2,53,51,50,6,160
101342,0,2,54,50,50,6,160
101343,0,1,52,50,52,6,160
101344,0,1,53,50,51,6,160
101345,0,3,52,52,50,6,160
101346,0,2,51,52,51,6,160
101347,1,1,55,72,71,1,199
101348,0,1,50,53,51,6,160
101349,1,1,91,55,52,0,198
101350,0,2,53,50,51,6,160
101351,0,2,52,51,51,6,160
101352,0,1,53,51,50,6,160
101353,0,1,50,52,52,6,160
101354,0,1,50,52,52,6,160
101355,0,2,52,52,50,6,160
101356,0,1,54,50,50,6,160
101357,0,2,50,53,51,6,160
101358,1,1,77,51,59,10,197
101359,1,1,85,51,51,9,196
101360,0,1,51,52,51,6,160
101361,0,1,51,50,53,6,160
101362,0,2,54,50,50,6,160
101363,0,2,53,51,50,6,160
101364,0,2,50,52,52,6,160
101365,0,2,52,51,51,6,160
101366,0,2,51,50,53,6,160
101367,0,1,54,50,50,6,160
101368,0,2,52,50,52,6,160
101369,0,2,50,54,50,6,160
101370,0,1,51,52,51,6,160
101371,0,1,51,52,51,6,160
101372,1,1,63,58,66,8,195
101373,0,1,50,54,50,6,160
101374,0,1,52,51,51,6,160
101375,0,2,52,51,51,6,160
101376,0,2,54,50,50,6,160
101377,0,2,52,51,51,6,160
101378,0,2,50,54,50,6,160
101379,0,1,53,51,50,6,160
101380,0,2,51,52,51,6,160
101381,0,1,54,50,50,6,160
101382,1,1,62,51,74,7,194
101383,0,1,52,52,50,6,160
101384,0,2,54,50,50,6,160
101385,0,1,54,50,50,6,160
101386,1,1,69,64,54,6,193
101387,0,1,51,51,52,6,160
101388,0,1,52,52,50,6,160
101389,0,2,53,50,51,6,160
101390,0,1,54,50,50,6,160
101391,0,1,53,51,50,6,160
101392,0,2,52,52,50,6,160
101393,0,1,54,50,50,6,160
101394,0,1,53,51,50,6,160
101395,1,1,85,52,50,5,192
101396,0,2,52,52,50,6,160
101397,0,2,53,50,51,6,160
101398,0,1,50,54,50,6,160
101399,0,2,52,51,51,6,160
101400,0,1,54,50,50,6,160
101401,0,1,53,51,50,6,160
101402,0,1,54,50,50,6,160
101403,0,1,50,54,50,6,160
101404,0,2,54,50,50,6,160
101405,0,2,53,51,50,6,160
101406,0,2,50,53,51,6,160
101407,0,1,51,52,51,6,160
101408,0,2,54,50,50,6,160
101409,0,1,54,50,50,6,160
101410,0,1,50,54,50,6,160
101411,1,1,87,50,50,4,191
101412,0,1,51,51,52,6,160
101413,0,2,52,50,52,6,160
101414,0,1,51,50,53,6,160
101415,0,1,54,50,50,6,160
101416,0,2,53,51,50,6,160
101417,0,1,52,52,50,6,160
101418,0,2,53,50,51,6,160
101419,0,2,53,51,50,6,160
101420,0,1,54,50,50,6,160
101421,0,1,52,52,50,6,160
101422,0,2,54,50,50,6,160
101423,0,2,54,50,50,6,160
101424,0,1,54,50,50,6,160
101425,0,1,53,51,50,6,160
101426,0,1,54,50,50,6,160
101427,0,1,53,51,50,6,160
101428,0,2,50,52,52,6,160
101429,0,2,52,52,50,6,160
101430,0,2,54,50,50,6,160
101431,1,1,71,64,52,3,190
101432,1,1,85,51,51,2,189
101433,0,2,54,50,50,6,160
101434,1,1,84,52,51,1,188
101435,0,1,51,53,50,6,160
101436,0,2,51,50,53,6,160
101437,0,2,51,53,50,6,160
101438,0,1,54,50,50,6,160
101439,0,1,52,50,52,6,160
101440,0,2,53,51,50,6,160
101441,0,2,54,50,50,6,160
101442,0,2,51,53,50,6,160
101444,0,1,54,50,50,6,160
101445,0,3,53,51,50,6,160
101446,0,2,54,50,50,6,160
101447,0,1,53,51,50,6,160
101448,0,2,52,52,50,6,160
101449,0,2,52,51,51,6,160
101450,0,2,54,50,50,6,160
101451,1,1,54,77,56,0,187
101452,0,2,52,51,51,6,160
101453,1,1,76,50,50,10,186
101454,0,1,50,54,50,6,160
101455,0,2,51,51,52,6,160
101456,0,1,51,53,50,6,160
101457,1,1,72,52,52,9,185
101458,0,2,51,52,51,6,160
101459,0,2,50,54,50,6,160
101540,0,1,50,54,50,6,160
101541,0,1,53,50,51,6,160
101542,1,1,75,51,50,8,184
101543,0,1,52,52,50,6,160
101544,0,1,54,50,50,6,160
101545,0,1,52,51,51,6,160
101546,0,1,51,51,52,6,160
101547,0,1,54,50,50,6,160
101548,0,1,53,51,50,6,160
101549,0,1,54,50,50,6,160
101550,0,1,54,50,50,6,160
101551,0,1,51,52,51,6,160
101552,1,1,74,52,50,7,183
101553,0,1,51,53,50,6,160
101554,1,1,66,54,56,6,182
101555,0,1,54,50,50,6,160
101556,0,1,50,53,51,6,160
101557,0,1,54,50,50,6,160
101558,0,1,51,53,50,6,160
101559,0,1,52,52,50,6,160
101560,0,1,53,51,50,6,160
101561,0,1,53,50,51,6,160
101562,0,1,51,53,50,6,160
101563,0,1,53,50,51,6,160
101564,0,1,51,53,50,6,160
101565,0,1,51,53,50,6,160
101566,0,1,52,52,50,6,160
101567,0,1,54,50,50,6,160
101568,0,1,52,51,51,6,160
101569,0,1,54,50,50,6,160
101570,0,1,50,52,52,6,160
101571,1,1,63,54,59,5,181
101572,0,1,53,51,50,6,160
101573,0,1,51,53,50,6,160
101574,0,1,51,50,53,6,160
101575,0,1,54,50,50,6,160
101576,0,1,52,51,51,6,160
101577,0,1,51,51,52,6,160
101578,0,1,54,50,50,6,160
101579,0,1,50,54,50,6,160
101580,0,1,51,52,51,6,160
101581,0,1,54,50,50,6,160
101582,0,1,52,51,51,6,160
101583,1,1,56,52,68,4,180
101584,0,1,52,51,51,6,160
101585,0,1,51,53,50,6,160
101586,0,1,53,51,50,6,160
101587,0,1,53,50,51,6,160
101588,0,1,50,50,54,6,160
101589,0,1,51,51,52,6,160
101595,0,1,52,51,51,6,160
101601,0,2,53,51,50,6,160
101603,0,2,54,50,50,6,160
101618,0,3,51,53,50,6,160
101625,0,3,54,50,50,6,160
